user_id,first_name,last_name,age,city,reg_date,plan,churn_date,total_minutes,total_messages,total_mb,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,plan_name,extra_minutes,extra_messages,extra_mb,extra_gb,extra_calls_cost,extra_messages_cost,extra_internet_cost,total_extra_cost,facturacion,ratio_extra_minutes,ratio_extra_messages,ratio_extra_mb
1254,Billy,Webb,49,"Detroit-Warren-Dearborn, MI MSA",2018-08-03,surf,,2384.11,525.0,97134.06,50,15360,500,20,10,0.03,0.03,surf,1884.1100000000001,475.0,81774.06,79.85748046875,56.5233,14.25,798.5748046875,869.3481046874999,889.3481046874999,0.7902781298250579,0.9047618875283451,0.8418680326095843
1255,Kennith,Rowland,22,"Oklahoma City, OK MSA",2018-08-01,ultimate,,2781.93,267.0,48740.71,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,18020.71,17.598349609375,0.0,0.0,123.188447265625,123.188447265625,193.188447265625,0.0,0.0,0.3697260461799333
1256,Johnny,Wise,53,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-09-11,surf,,1888.4,97.0,54720.82,50,15360,500,20,10,0.03,0.03,surf,1388.4,47.0,39360.82,38.43830078125,41.652,1.41,384.3830078125,427.4450078125,447.4450078125,0.7352255839058167,0.4845360325220585,0.7193024518420407
1257,Gabriel,O'donnell,61,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-29,surf,,4856.21,270.0,117643.57,50,15360,500,20,10,0.03,0.03,surf,4356.21,220.0,102283.57,99.886298828125,130.6863,6.6,998.8629882812501,1136.14928828125,1156.14928828125,0.8970390471230877,0.8148147846364895,0.8694361280544753
1258,Kai,Russell,39,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-07-12,surf,,361.6,277.0,117667.29,50,15360,500,20,10,0.03,0.03,surf,0.0,227.0,102307.29,99.909462890625,0.0,6.81,999.0946289062499,1005.9046289062499,1025.9046289062499,0.0,0.8194945552529043,0.8694624478162569
1259,Etsuko,Perry,63,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-03-16,surf,,1409.49,301.0,23670.24,50,15360,500,20,10,0.03,0.03,surf,909.49,251.0,8310.240000000002,8.115468750000002,27.2847,7.529999999999999,81.15468750000002,115.96938750000002,135.96938750000004,0.6452617567683222,0.8338870154854813,0.35108389253717587
1260,Alia,Aguilar,36,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-12-02,surf,,476.27,80.0,19766.78,50,15360,500,20,10,0.03,0.03,surf,0.0,30.0,4406.779999999999,4.303496093749999,0.0,0.8999999999999999,43.03496093749999,43.93496093749999,63.93496093749999,0.0,0.37499995312500584,0.22293868792846444
1261,Dusti,Forbes,31,"Kansas City, MO-KS MSA",2018-02-22,surf,,4914.52,503.0,191330.87,50,15360,500,20,10,0.03,0.03,surf,4414.52,453.0,175970.87,171.846552734375,132.43560000000002,13.59,1718.46552734375,1864.49112734375,1884.49112734375,0.8982606624893975,0.9005964035666719,0.9197202207401388
1262,Michelina,Hamilton,34,"Dallas-Fort Worth-Arlington, TX MSA",2018-02-09,surf,,275.72,57.0,16014.2,50,15360,500,20,10,0.03,0.03,surf,0.0,7.0,654.2000000000007,0.6388671875000007,0.0,0.21,6.388671875000007,6.598671875000007,26.598671875000008,0.0,0.12280699599877262,0.04085124449497872
1263,Lucio,Duffy,39,"Boston-Cambridge-Newton, MA-NH MSA",2018-03-06,surf,,5275.22,30.0,161608.57,50,15360,500,20,10,0.03,0.03,surf,4775.22,0.0,146248.57,142.820869140625,143.2566,0.0,1428.2086914062502,1571.4652914062501,1591.4652914062501,0.9052172214519637,0.0,0.9049555354084902
1264,Jessie,Hill,69,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-05-03,ultimate,,2693.23,500.0,124763.27,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,94043.27,91.839130859375,0.0,0.0,642.873916015625,642.873916015625,712.873916015625,0.0,0.0,0.7537736866985152
1265,Alec,Henry,29,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-11-23,surf,,290.06,0.0,32233.13,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,16873.13,16.477666015625,0.0,0.0,164.77666015625002,164.77666015625002,184.77666015625002,0.0,0.0,0.5234716577249955
1266,Dorie,Chandler,62,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-12-13,surf,,303.54,24.0,11630.05,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1267,Gia,Parker,53,"St. Louis, MO-IL MSA",2018-03-12,surf,,1570.29,138.0,39012.29,50,15360,500,20,10,0.03,0.03,surf,1070.29,88.0,23652.29,23.097939453125,32.1087,2.6399999999999997,230.97939453125002,265.72809453125,285.72809453125,0.6815874731317944,0.6376811132115136,0.6062779189311168
1268,Britni,Bowers,33,"Fresno, CA MSA",2018-01-13,surf,,4773.52,300.0,312518.64,50,15360,500,20,10,0.03,0.03,surf,4273.52,250.0,297158.64,290.193984375,128.2056,7.5,2901.9398437500004,3037.6454437500006,3057.6454437500006,0.8952554909264956,0.8333333055555565,0.9508509316132039
1269,Irving,Thompson,39,"Dallas-Fort Worth-Arlington, TX MSA",2018-09-13,ultimate,2018-12-15,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1270,Anjelica,Chan,70,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-09-18,ultimate,,1175.5,95.0,71055.62,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,40335.619999999995,39.390253906249995,0.0,0.0,275.73177734374997,275.73177734374997,345.73177734374997,0.0,0.0,0.567662628154161
1271,Darrin,Rose,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-24,surf,,502.74,83.0,17962.75,50,15360,500,20,10,0.03,0.03,surf,2.740000000000009,33.0,2602.75,2.541748046875,0.08220000000000027,0.99,25.41748046875,26.48968046875,46.489680468749995,0.005450133161273576,0.3975903135433357,0.14489707859604065
1272,Ernest,Mercado,23,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-08-04,surf,,624.88,62.0,43528.51,50,15360,500,20,10,0.03,0.03,surf,124.88,12.0,28168.510000000002,27.508310546875002,3.7463999999999995,0.36,275.08310546875003,279.18950546875004,299.18950546875004,0.19984636730498068,0.19354835587929742,0.6471278248101927
1273,Hermila,Ryan,25,"Baton Rouge, LA MSA",2018-10-13,ultimate,,924.74,151.0,42426.16,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,11706.160000000003,11.431796875000003,0.0,0.0,80.02257812500002,80.02257812500002,150.02257812500002,0.0,0.0,0.27591844270706606
1274,Dudley,Massey,53,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-06-10,ultimate,,334.03,17.0,17346.079999999998,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1275,Elvie,Velazquez,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-29,ultimate,,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1276,Karmen,Carney,20,"Phoenix-Mesa-Chandler, AZ MSA",2018-02-14,surf,,1289.73,76.0,57117.44,50,15360,500,20,10,0.03,0.03,surf,789.73,26.0,41757.44,40.77875,23.6919,0.78,407.7875,432.2594,452.2594,0.6123219541119308,0.3421052181440502,0.731080384427054
1277,Andrew,Faulkner,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-02,surf,,5816.74,0.0,187377.17,50,15360,500,20,10,0.03,0.03,surf,5316.74,0.0,172017.17,167.985517578125,159.5022,0.0,1679.8551757812502,1839.35737578125,1859.35737578125,0.9140411967630646,0.0,0.9180262995263497
1278,Masako,Montgomery,39,"Dayton-Kettering, OH MSA",2018-11-03,surf,,635.0,56.0,38007.84,50,15360,500,20,10,0.03,0.03,surf,135.0,6.0,22647.839999999997,22.117031249999997,4.05,0.18,221.17031249999997,225.40031249999996,245.40031249999996,0.21259842184884375,0.10714283801020749,0.5958728513391255
1279,Neal,Duke,27,"Baton Rouge, LA MSA",2018-02-05,ultimate,,1370.65,63.0,42010.81,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,11290.809999999998,11.026181640624998,0.0,0.0,77.18327148437498,77.18327148437498,147.18327148437498,0.0,0.0,0.26875963584878276
1280,Jasper,Berry,29,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,surf,,2823.83,304.0,96985.67,50,15360,500,20,10,0.03,0.03,surf,2323.83,254.0,81625.67,79.712568359375,69.7149,7.62,797.12568359375,874.46058359375,894.46058359375,0.8229355137422029,0.8355262883050564,0.8416260875610153
1281,Zack,Hardy,39,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-07-23,surf,2018-11-14,3061.73,227.0,46340.18,50,15360,500,20,10,0.03,0.03,surf,2561.73,177.0,30980.18,30.25408203125,76.8519,5.31,302.5408203125,384.7027203125,404.7027203125,0.8366936312584923,0.7797356484697953,0.6685381885291471
1282,Annice,Calhoun,61,"San Francisco-Oakland-Berkeley, CA MSA",2018-11-01,ultimate,,845.57,0.0,41782.38,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,11062.379999999997,10.803105468749997,0.0,0.0,75.62173828124997,75.62173828124997,145.62173828124997,0.0,0.0,0.26476184452279594
1283,Alan,Burgess,38,"Charleston-North Charleston, SC MSA",2018-06-16,ultimate,,964.25,128.0,36562.01,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,5842.010000000002,5.705087890625002,0.0,0.0,39.935615234375014,39.935615234375014,109.935615234375,0.0,0.0,0.15978361141529596
1284,Yuri,Odom,51,"Dayton-Kettering, OH MSA",2018-09-07,surf,,2848.25,0.0,100621.98,50,15360,500,20,10,0.03,0.03,surf,2348.25,0.0,85261.98,83.26365234375,70.44749999999999,0.0,832.6365234374999,903.0840234374999,923.0840234374999,0.8244536089723388,0.0,0.8473494557702651
1285,Joesph,Barry,28,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-08-03,surf,,1837.48,127.0,18046.62,50,15360,500,20,10,0.03,0.03,surf,1337.48,77.0,2686.619999999999,2.623652343749999,40.1244,2.31,26.23652343749999,68.6709234375,88.6709234375,0.7278881907400996,0.6062991648583335,0.14887109045966992
1286,Casie,Castaneda,52,"New Haven-Milford, CT MSA",2018-12-07,surf,,425.72,10.0,11351.29,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1287,Heide,Gill,74,"Sacramento–Roseville–Folsom, CA MSA",2018-03-15,surf,,700.72,212.0,30068.85,50,15360,500,20,10,0.03,0.03,surf,200.72000000000003,162.0,14708.849999999999,14.364111328124999,6.0216,4.859999999999999,143.64111328125,154.52271328125,174.52271328125,0.2864482205952703,0.7641509073513723,0.4891723492953098
1288,Jenette,Rush,60,"Las Vegas-Henderson-Paradise, NV MSA",2018-07-18,surf,,804.37,0.0,41262.44,50,15360,500,20,10,0.03,0.03,surf,304.37,0.0,25902.440000000002,25.295351562500002,9.1311,0.0,252.95351562500002,262.084615625,282.084615625,0.37839550979778575,0.0,0.6277486254744633
1289,Steve,Blair,47,"Detroit-Warren-Dearborn, MI MSA",2018-11-12,ultimate,,1053.75,90.0,31357.06,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,637.0600000000013,0.6221289062500013,0.0,0.0,4.354902343750009,4.354902343750009,74.35490234375001,0.0,0.0,0.02031631791363215
1290,Thaddeus,Compton,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-09-14,surf,,145.29,69.0,13687.46,50,15360,500,20,10,0.03,0.03,surf,0.0,19.0,0.0,0.0,0.0,0.57,0.0,0.57,20.57,0.0,0.275362278933003,0.0
1291,Angeles,Mejia,65,"Indianapolis-Carmel-Anderson, IN MSA",2018-01-29,surf,,4605.0,90.0,136662.93,50,15360,500,20,10,0.03,0.03,surf,4105.0,40.0,121302.93,118.459892578125,123.14999999999999,1.2,1184.5989257812498,1308.9489257812497,1328.9489257812497,0.891422365056629,0.4444443950617339,0.8876066830348504
1292,Cassey,French,42,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-27,surf,,1353.84,0.0,238597.18,50,15360,500,20,10,0.03,0.03,surf,853.8399999999999,0.0,223237.18,218.00505859375,25.615199999999998,0.0,2180.0505859375,2205.6657859375,2225.6657859375,0.6306801347967254,0.0,0.9356237152117379
1293,Lanny,Nolan,23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-08-13,surf,,2558.14,432.0,149882.44,50,15360,500,20,10,0.03,0.03,surf,2058.14,382.0,134522.44,131.3695703125,61.74419999999999,11.459999999999999,1313.695703125,1386.8999031249998,1406.8999031249998,0.8045454869375972,0.8842592387902954,0.8975196826994865
1294,Demetrius,Russo,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-19,surf,,927.36,172.0,51132.29,50,15360,500,20,10,0.03,0.03,surf,427.36,122.0,35772.29,34.933876953125,12.8208,3.6599999999999997,349.33876953125,365.81956953125,385.81956953125,0.46083505369182354,0.7093022843428904,0.6996027362162729
1295,Hung,Flowers,68,"Kansas City, MO-KS MSA",2018-08-11,surf,,2412.26,108.0,89029.41,50,15360,500,20,10,0.03,0.03,surf,1912.2600000000002,58.0,73669.41,71.942783203125,57.3678,1.74,719.4278320312501,778.5356320312501,798.5356320312501,0.7927254906489122,0.53703698731139,0.8274727417796577
1296,Weston,Conley,36,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-10-20,ultimate,2018-12-18,767.74,45.0,45665.49,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,14945.489999999998,14.595205078124998,0.0,0.0,102.166435546875,102.166435546875,172.166435546875,0.0,0.0,0.3272819364628996
1297,Nicky,Tucker,51,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-08-25,surf,,186.64,0.0,20207.82,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,4847.82,4.73419921875,0.0,0.0,47.3419921875,47.3419921875,67.3419921875,0.0,0.0,0.23989821750198773
1298,Loyce,Cooley,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-09-21,surf,2018-12-19,553.23,103.0,17882.76,50,15360,500,20,10,0.03,0.03,surf,53.23000000000002,53.0,2522.7599999999984,2.4636328124999984,1.5969000000000004,1.5899999999999999,24.636328124999984,27.823228124999986,47.823228124999986,0.09621676163229109,0.5145630568385382,0.14107218340956748
1299,Keitha,Harrison,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-19,surf,,4185.3,90.0,148033.87,50,15360,500,20,10,0.03,0.03,surf,3685.3,40.0,132673.87,129.564326171875,110.559,1.2,1295.64326171875,1407.40226171875,1427.40226171875,0.8805342487264134,0.4444443950617339,0.8962399617806223
1300,Rene,Frost,23,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-10-21,surf,2018-12-19,806.1,0.0,47535.72,50,15360,500,20,10,0.03,0.03,surf,306.1,0.0,32175.72,31.4216015625,9.183,0.0,314.216015625,323.399015625,343.399015625,0.3797295573783705,0.0,0.6768745691288836
1301,Tomas,Horton,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-01-04,ultimate,,1042.43,158.0,43960.51,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,13240.510000000002,12.930185546875002,0.0,0.0,90.511298828125,90.511298828125,160.511298828125,0.0,0.0,0.3011910006728332
1302,Leonila,Morris,62,"Rochester, NY MSA",2018-01-21,surf,,1284.46,186.0,70846.25,50,15360,500,20,10,0.03,0.03,surf,784.46,136.0,55486.25,54.185791015625,23.5338,4.08,541.85791015625,569.47171015625,589.47171015625,0.6107313531699597,0.7311827563880239,0.7831924765554715
1303,Rosamaria,Reeves,67,"Detroit-Warren-Dearborn, MI MSA",2018-10-25,ultimate,,112.29,148.0,25042.66,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1304,Dominque,Cole,69,"Birmingham-Hoover, AL MSA",2018-10-28,ultimate,,1044.12,131.0,46722.54,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,16002.54,15.62748046875,0.0,0.0,109.39236328125,109.39236328125,179.39236328125,0.0,0.0,0.342501499203061
1305,Gwenn,Gross,18,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-05-08,surf,,3496.27,26.0,120924.91,50,15360,500,20,10,0.03,0.03,surf,2996.27,0.0,105564.91,103.090732421875,89.8881,0.0,1030.90732421875,1120.79542421875,1140.79542421875,0.8569904473710828,0.0,0.8729790246796149
1306,Darron,Craig,19,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-11-26,surf,,4.6,0.0,246.99,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1307,Kristopher,Lang,28,"Boston-Cambridge-Newton, MA-NH MSA",2018-12-31,surf,,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1308,Samara,Monroe,46,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-22,surf,,467.93,60.0,28304.1,50,15360,500,20,10,0.03,0.03,surf,0.0,10.0,12944.099999999999,12.640722656249999,0.0,0.3,126.40722656249999,126.70722656249998,146.70722656249998,0.0,0.16666663888889352,0.4573224372238218
1309,Winfred,Zimmerman,19,"San Diego-Chula Vista-Carlsbad, CA MSA",2018-07-04,surf,,602.45,70.0,16473.7,50,15360,500,20,10,0.03,0.03,surf,102.45000000000005,20.0,1113.7000000000007,1.0875976562500007,3.0735000000000015,0.6,10.875976562500007,14.549476562500008,34.549476562500004,0.1700556034516458,0.285714244897965,0.06760472749436698
1310,Vincent,Fry,73,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-11-29,surf,,132.22,0.0,21939.16,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,6579.16,6.4249609375,0.0,0.0,64.249609375,64.249609375,84.249609375,0.0,0.0,0.29988203727951207
1311,Cherlyn,Saunders,69,"Memphis, TN-MS-AR MSA",2018-06-27,ultimate,,1323.99,0.0,106827.62,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,76107.62,74.32384765625,0.0,0.0,520.26693359375,520.26693359375,590.26693359375,0.0,0.0,0.7124339191762922
1312,Kory,Emerson,42,"Fresno, CA MSA",2018-01-26,surf,,3323.35,288.0,195201.75,50,15360,500,20,10,0.03,0.03,surf,2823.35,238.0,179841.75,175.626708984375,84.70049999999999,7.14,1756.26708984375,1848.10758984375,1868.10758984375,0.8495493978980564,0.8263888601948313,0.9213121808118364
1313,Antoine,Baker,49,"San Francisco-Oakland-Berkeley, CA MSA",2018-05-24,surf,,3704.0,308.0,112127.22,50,15360,500,20,10,0.03,0.03,surf,3204.0,258.0,96767.22,94.49923828125,96.11999999999999,7.739999999999999,944.9923828125,1048.8523828124999,1068.8523828124999,0.8650107968007268,0.8376623104655094,0.8630127456238535
1314,Brice,Morgan,35,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-03-06,ultimate,,908.67,40.0,29401.53,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1315,Mora,Schroeder,45,"Raleigh-Cary, NC MSA",2018-04-26,surf,2018-10-03,598.28,56.0,13411.49,50,15360,500,20,10,0.03,0.03,surf,98.27999999999997,6.0,0.0,0.0,2.948399999999999,0.18,0.0,3.128399999999999,23.1284,0.1642709071961137,0.10714283801020749,0.0
1316,Lucilla,Weeks,59,"Tulsa, OK MSA",2018-05-21,surf,,1458.82,433.0,141533.37,50,15360,500,20,10,0.03,0.03,surf,958.8199999999999,383.0,126173.37,123.216181640625,28.764599999999998,11.49,1232.16181640625,1272.41641640625,1292.41641640625,0.6572572307943596,0.8845265384635904,0.8914743568324931
1317,Ruthanne,Heath,70,"Phoenix-Mesa-Chandler, AZ MSA",2018-11-11,ultimate,,1108.37,0.0,25312.7,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1318,Huey,Walsh,54,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-09-29,surf,,1079.68,115.0,62975.01,50,15360,500,20,10,0.03,0.03,surf,579.6800000000001,65.0,47615.01,46.499033203125,17.3904,1.95,464.99033203125003,484.33073203125,504.33073203125,0.5368998171967637,0.5652173421550137,0.7560937265820055
1319,Eliseo,Carson,21,"Colorado Springs, CO MSA",2018-06-17,surf,,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1320,Bert,Wells,23,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-02-23,surf,,7202.87,531.0,163155.97,50,15360,500,20,10,0.03,0.03,surf,6702.87,481.0,147795.97,144.332001953125,201.0861,14.43,1443.32001953125,1658.83611953125,1678.83611953125,0.9305832245610663,0.9058380243721653,0.9058569538763518
1321,Karlyn,Jimenez,19,"North Port-Sarasota-Bradenton, FL MSA",2018-05-31,surf,,3324.37,0.0,137353.51,50,15360,500,20,10,0.03,0.03,surf,2824.37,0.0,121993.51000000001,119.13428710937501,84.7311,0.0,1191.34287109375,1276.07397109375,1296.07397109375,0.8495955599118161,0.0,0.8881717692625277
1322,Tyler,Sweeney,22,"Fresno, CA MSA",2018-06-18,surf,,519.57,0.0,59172.44,50,15360,500,20,10,0.03,0.03,surf,19.57000000000005,0.0,43812.44,42.7855859375,0.5871000000000015,0.0,427.855859375,428.44295937500004,448.44295937500004,0.03766576134754208,0.0,0.7404196952600873
1323,Pamelia,Atkins,42,"Baltimore-Columbia-Towson, MD MSA",2018-12-30,surf,,27.03,1.0,1024.85,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1324,Romana,Moore,18,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-04-04,surf,,8950.28,1175.0,162360.6,50,15360,500,20,10,0.03,0.03,surf,8450.28,1125.0,147000.6,143.5552734375,253.50840000000002,33.75,1435.552734375,1722.8111343750002,1742.8111343750002,0.944135824863428,0.9574468003621549,0.9053957671439133
1325,Cleora,Lyons,43,"Dallas-Fort Worth-Arlington, TX MSA",2018-06-26,surf,,550.5600000000001,0.0,39119.82,50,15360,500,20,10,0.03,0.03,surf,50.56000000000006,0.0,23759.82,23.20294921875,1.5168000000000017,0.0,232.0294921875,233.5462921875,253.5462921875,0.09183376758511766,0.0,0.6073601564098812
1326,Johnathon,Branch,21,"Greensboro-High Point, NC MSA",2018-02-06,surf,,5036.38,444.0,66386.3,50,15360,500,20,10,0.03,0.03,surf,4536.38,394.0,51026.3,49.83037109375,136.0914,11.82,498.3037109375,646.2151109375,666.2151109375,0.9007223424349983,0.8873873674011855,0.768626960567372
1327,Natosha,Peck,20,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-17,surf,,2034.66,135.0,94111.45,50,15360,500,20,10,0.03,0.03,surf,1534.66,85.0,78751.45,76.905712890625,46.0398,2.55,769.05712890625,817.64692890625,837.64692890625,0.7542586930776706,0.6296295829904013,0.8367892535035015
1328,Tamesha,Huber,20,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-02-10,surf,,6112.47,1233.0,215711.85,50,15360,500,20,10,0.03,0.03,surf,5612.47,1183.0,200351.85,195.656103515625,168.3741,35.49,1956.56103515625,2160.42513515625,2180.42513515625,0.9182000060234243,0.9594484918130698,0.9287938979277776
1329,Doyle,Nunez,65,"Charleston-North Charleston, SC MSA",2018-08-25,ultimate,,4858.73,397.0,106923.25,1000,30720,3000,70,7,0.01,0.01,ultimate,1858.7299999999996,0.0,76203.25,74.417236328125,18.587299999999995,0.0,520.920654296875,539.507954296875,609.507954296875,0.3825546997208021,0.0,0.7126911124837029
1330,Tobi,Kinney,48,"Las Vegas-Henderson-Paradise, NV MSA",2018-11-06,ultimate,,920.75,153.0,23008.65,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1331,Lashandra,Ramos,54,"Dallas-Fort Worth-Arlington, TX MSA",2018-02-06,surf,,1687.07,440.0,84490.52,50,15360,500,20,10,0.03,0.03,surf,1187.07,390.0,69130.52,67.5102734375,35.6121,11.7,675.1027343750001,722.414834375,742.414834375,0.7036281796035245,0.8863636162190087,0.8182044564504746
1332,Lucas,Saunders,37,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-03-12,surf,,1363.13,10.0,111476.81,50,15360,500,20,10,0.03,0.03,surf,863.1300000000001,0.0,96116.81,93.864072265625,25.893900000000002,0.0,938.64072265625,964.53462265625,984.53462265625,0.6331971225547298,0.0,0.8622134952675616
1333,Macy,David,57,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-11-24,ultimate,,458.11,7.0,23175.26,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1334,Donovan,Horton,34,"Seattle-Tacoma-Bellevue, WA MSA",2018-03-08,surf,,7675.17,130.0,156601.66,50,15360,500,20,10,0.03,0.03,surf,7175.17,80.0,141241.66,137.93130859375,215.2551,2.4,1379.3130859375,1596.9681859375,1616.9681859375,0.9348548619315861,0.6153845680473409,0.9019167484621864
1335,Gail,Coleman,61,"Dallas-Fort Worth-Arlington, TX MSA",2018-06-02,surf,,2850.95,654.0,125690.28,50,15360,500,20,10,0.03,0.03,surf,2350.95,604.0,110330.28,107.7444140625,70.5285,18.12,1077.444140625,1166.092640625,1186.092640625,0.8246198606618149,0.9235473864901012,0.8777948461187456
1336,Vance,Bradshaw,34,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-04-04,surf,,5912.09,690.0,160281.02,50,15360,500,20,10,0.03,0.03,surf,5412.09,640.0,144921.02,141.52443359375,162.3627,19.2,1415.2443359375,1596.8070359375,1616.8070359375,0.9154275376128789,0.9275362184415041,0.9041683163169184
1337,Lucius,Arnold,31,"Riverside-San Bernardino-Ontario, CA MSA",2018-03-11,surf,,1006.52,110.0,30277.84,50,15360,500,20,10,0.03,0.03,surf,506.52,60.0,14917.84,14.568203125,15.195599999999999,1.7999999999999998,145.68203125,162.67763125,182.67763125,0.5032388774864,0.5454544958677731,0.4926982900719806
1338,Janise,Bowman,21,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-08-09,surf,,2714.31,0.0,82349.42,50,15360,500,20,10,0.03,0.03,surf,2214.31,0.0,66989.42,65.41935546875,66.4293,0.0,654.1935546875,720.6228546875,740.6228546875,0.8157911188633902,0.0,0.8134777390279764
1339,Mariette,Mclean,27,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-03-03,surf,,179.03,608.0,28153.75,50,15360,500,20,10,0.03,0.03,surf,0.0,558.0,12793.75,12.493896484375,0.0,16.74,124.93896484375,141.67896484375,161.67896484375,0.0,0.9177631427999483,0.4544243660420284
